ANO,COD_MEDICO,COD_ESPEC,ESPECIALIDAD,COD_DEP,DEPARTAMENTO
2008,98550145,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,16353976,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,8274156,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,8313955,200,DERMATOLOGIA,05,ANTIOQUIA
2008,32620350,200,DERMATOLOGIA,08,ATLANTICO
2008,8243692,465,VASCULAR PERIFERICO,05,ANTIOQUIA
2008,70127368,200,DERMATOLOGIA,05,ANTIOQUIA
2008,43097584,200,DERMATOLOGIA,05,ANTIOQUIA
2008,14883153,750,UROLOGIA,76,VALLE DEL CAUCA
2008,13374699,750,UROLOGIA,05,ANTIOQUIA
2008,73093340,521,OTORRINOLARINGOLOGIA,13,BOLIVAR
2008,16357252,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,98541909,750,UROLOGIA,05,ANTIOQUIA
2008,10251555,200,DERMATOLOGIA,17,CALDAS
2008,91236512,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2008,16622552,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,16352871,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,79288027,514,ORTOPEDIA Y TRAUMATOLOGIA,63,QUINDIO
2008,31879146,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,71579618,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,17018849,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2008,29305642,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,24325072,200,DERMATOLOGIA,17,CALDAS
2008,73087127,350,HEMATO ONCOLOGIA,13,BOLIVAR
2008,79145494,480,OFTALMOLOGIA,68,SANTANDER
2008,98559946,750,UROLOGIA,05,ANTIOQUIA
2008,32532772,200,DERMATOLOGIA,05,ANTIOQUIA
2008,162383,750,UROLOGIA,05,ANTIOQUIA
2008,52008621,200,DERMATOLOGIA,11,BOGOTA
2008,8676552,620,REUMATOLOGIA,08,ATLANTICO
2008,9076732,200,DERMATOLOGIA,08,ATLANTICO
2008,31236793,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2008,72135614,350,HEMATO ONCOLOGIA,05,ANTIOQUIA
2008,16673119,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2008,31263501,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2008,16450865,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,42888101,200,DERMATOLOGIA,05,ANTIOQUIA
2008,43741352,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,70084382,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2008,16740274,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,19066104,133,CIRUGIA DE LA MANO,11,BOGOTA
2008,16580519,750,UROLOGIA,76,VALLE DEL CAUCA
2008,18387039,200,DERMATOLOGIA,63,QUINDIO
2008,71611289,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,70109602,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,16606274,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2008,71593942,120,CARDIOLOGIA,05,ANTIOQUIA
2008,39167677,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,15029675,750,UROLOGIA,13,BOLIVAR
2008,91200400,200,DERMATOLOGIA,68,SANTANDER
2008,32656086,200,DERMATOLOGIA,08,ATLANTICO
2008,16740074,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,32527780,200,DERMATOLOGIA,05,ANTIOQUIA
2008,13445998,521,OTORRINOLARINGOLOGIA,54,N. DE SANTANDER
2008,70030735,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,71659844,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,73124611,200,DERMATOLOGIA,13,BOLIVAR
2008,79144268,465,VASCULAR PERIFERICO,54,N. DE SANTANDER
2008,79149741,486,OFTALMOLOGIA Y RETINOLOGIA,11,BOGOTA
2008,13816730,200,DERMATOLOGIA,68,SANTANDER
2008,88136367,514,ORTOPEDIA Y TRAUMATOLOGIA,54,N. DE SANTANDER
2008,7542101,151,CIRUGIA VASCULAR PERIFERICA,05,ANTIOQUIA
2008,8751040,750,UROLOGIA,08,ATLANTICO
2008,73075925,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2008,8307723,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,9305517,200,DERMATOLOGIA,11,BOGOTA
2008,43515009,200,DERMATOLOGIA,05,ANTIOQUIA
2008,98550144,750,UROLOGIA,05,ANTIOQUIA
2008,17168846,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,73080509,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2008,73078860,750,UROLOGIA,08,ATLANTICO
2008,91229420,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2008,79151120,480,OFTALMOLOGIA,11,BOGOTA
2008,12547671,137,CIRUGIA GENERAL,47,MAGDALENA
2008,16264762,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16720237,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,79506844,750,UROLOGIA,05,ANTIOQUIA
2008,3228030,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,19265996,130,CIRUGIA CARDIOVASCULAR,11,BOGOTA
2008,70103704,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,8266232,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,79147087,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,3250582,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,71577404,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2008,160236,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2008,9066153,137,CIRUGIA GENERAL,13,BOLIVAR
2008,19610580,200,DERMATOLOGIA,08,ATLANTICO
2008,78019385,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2008,91232149,137,CIRUGIA GENERAL,68,SANTANDER
2008,10268929,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,70074018,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,70125975,750,UROLOGIA,05,ANTIOQUIA
2008,63321202,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2008,71679167,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,72136805,750,UROLOGIA,08,ATLANTICO
2008,13804359,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,19588245,143,CIRUGIA PLASTICA,08,ATLANTICO
2008,8718178,750,UROLOGIA,05,ANTIOQUIA
2008,31905574,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,19413336,480,OFTALMOLOGIA,68,SANTANDER
2008,8683317,137,CIRUGIA GENERAL,08,ATLANTICO
2008,16673547,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,19474887,200,DERMATOLOGIA,11,BOGOTA
2008,73097470,200,DERMATOLOGIA,13,BOLIVAR
2008,98541476,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,31932678,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,43721086,200,DERMATOLOGIA,05,ANTIOQUIA
2008,8739875,200,DERMATOLOGIA,08,ATLANTICO
2008,16693159,200,DERMATOLOGIA,66,RISARALDA
2008,15039480,200,DERMATOLOGIA,05,ANTIOQUIA
2008,16752063,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,25264590,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,1209613,750,UROLOGIA,05,ANTIOQUIA
2008,33151413,200,DERMATOLOGIA,13,BOLIVAR
2008,32448616,200,DERMATOLOGIA,11,BOGOTA
2008,8215224,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16608834,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,32443441,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,71610528,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,38436904,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,70569916,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2008,79145085,138,CIRUGIA MAXILOFACIAL,08,ATLANTICO
2008,8278192,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,43045426,200,DERMATOLOGIA,05,ANTIOQUIA
2008,8279514,465,VASCULAR PERIFERICO,05,ANTIOQUIA
2008,16624201,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,16778290,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,8671948,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,91240842,521,OTORRINOLARINGOLOGIA,68,SANTANDER
2008,8303862,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,43085910,200,DERMATOLOGIA,05,ANTIOQUIA
2008,19051338,480,OFTALMOLOGIA,11,BOGOTA
2008,19089830,160,COLOPROCTOLOGIA,11,BOGOTA
2008,8305669,200,DERMATOLOGIA,05,ANTIOQUIA
2008,70560382,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,16647225,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2008,43522888,200,DERMATOLOGIA,11,BOGOTA
2008,16591789,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,19495102,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,14881210,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2008,8258813,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,42878937,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,70120709,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,22428983,202,DERMATOLOGIA PEDIATRICA,08,ATLANTICO
2008,9510633,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,30288710,200,DERMATOLOGIA,17,CALDAS
2008,43728943,200,DERMATOLOGIA,05,ANTIOQUIA
2008,79346433,200,DERMATOLOGIA,05,ANTIOQUIA
2008,8712571,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2008,98544578,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,87245450,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,6891195,142,CIRUGIA PEDIATRICA,05,ANTIOQUIA
2008,10526226,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,92500124,750,UROLOGIA,70,SUCRE
2008,8214320,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,10215405,137,CIRUGIA GENERAL,17,CALDAS
2008,8709857,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2008,14213506,521,OTORRINOLARINGOLOGIA,73,TOLIMA
2008,43002370,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,5966873,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,19389069,514,ORTOPEDIA Y TRAUMATOLOGIA,63,QUINDIO
2008,16714127,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,14944536,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,6496101,750,UROLOGIA,05,ANTIOQUIA
2008,98555608,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,79234955,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,71694702,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,73088424,200,DERMATOLOGIA,13,BOLIVAR
2008,10240772,200,DERMATOLOGIA,17,CALDAS
2008,31969752,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,16683918,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,8273833,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,3332038,200,DERMATOLOGIA,05,ANTIOQUIA
2008,10254091,750,UROLOGIA,17,CALDAS
2008,42882604,200,DERMATOLOGIA,05,ANTIOQUIA
2008,13802873,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2008,32667784,200,DERMATOLOGIA,05,ANTIOQUIA
2008,16615137,139,CIRUGIA ONCOLOGICA,76,VALLE DEL CAUCA
2008,79568540,200,DERMATOLOGIA,05,ANTIOQUIA
2008,8295294,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,70127157,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,98550356,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2008,73122684,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2008,8667612,200,DERMATOLOGIA,08,ATLANTICO
2008,19135294,750,UROLOGIA,73,TOLIMA
2008,73070548,143,CIRUGIA PLASTICA,13,BOLIVAR
2008,16760304,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,14224648,200,DERMATOLOGIA,73,TOLIMA
2008,19404463,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2008,43027842,143,CIRUGIA PLASTICA,05,ANTIOQUIA
2008,10216654,200,DERMATOLOGIA,66,RISARALDA
2008,70074689,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16604689,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,70561277,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,45457034,200,DERMATOLOGIA,54,N. DE SANTANDER
2008,43556573,340,GINECOLOGIA ONCOLOGICA,13,BOLIVAR
2008,51688176,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,31889409,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,17025187,160,COLOPROCTOLOGIA,11,BOGOTA
2008,19459256,465,VASCULAR PERIFERICO,11,BOGOTA
2008,10126091,750,UROLOGIA,66,RISARALDA
2008,42899305,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,35466060,200,DERMATOLOGIA,11,BOGOTA
2008,16676164,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,71578575,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,3329786,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16691874,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,8728452,200,DERMATOLOGIA,08,ATLANTICO
2008,73146094,139,CIRUGIA ONCOLOGICA,05,ANTIOQUIA
2008,70567144,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,19347777,341,GINECOLOGIA Y OBSTETRICIA,47,MAGDALENA
2008,30769946,200,DERMATOLOGIA,66,RISARALDA
2008,3310975,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,12124822,750,UROLOGIA,41,HUILA
2008,16660431,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,12592427,750,UROLOGIA,08,ATLANTICO
2008,85449133,750,UROLOGIA,47,MAGDALENA
2008,31892509,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,19145010,151,CIRUGIA VASCULAR PERIFERICA,11,BOGOTA
2008,7543990,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16646222,151,CIRUGIA VASCULAR PERIFERICA,05,ANTIOQUIA
2008,18387069,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,73074071,521,OTORRINOLARINGOLOGIA,47,MAGDALENA
2008,19188542,120,CARDIOLOGIA,54,N. DE SANTANDER
2008,12130892,750,UROLOGIA,11,BOGOTA
2008,43072439,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,14224673,130,CIRUGIA CARDIOVASCULAR,73,TOLIMA
2008,19492451,514,ORTOPEDIA Y TRAUMATOLOGIA,23,CORDOBA
2008,91251552,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,8311325,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,43727208,200,DERMATOLOGIA,05,ANTIOQUIA
2008,8251476,200,DERMATOLOGIA,05,ANTIOQUIA
2008,70120017,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,73117370,480,OFTALMOLOGIA,13,BOLIVAR
2008,10255761,160,COLOPROCTOLOGIA,76,VALLE DEL CAUCA
2008,42898456,200,DERMATOLOGIA,05,ANTIOQUIA
2008,16581918,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,30647557,200,DERMATOLOGIA,23,CORDOBA
2008,70554597,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,16643984,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,79542488,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2008,39682468,200,DERMATOLOGIA,73,TOLIMA
2008,70033556,147,CIRUGIA PLASTICA ONCOLOGICA,05,ANTIOQUIA
2008,3310961,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,71604730,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,14444968,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,79152005,480,OFTALMOLOGIA,68,SANTANDER
2008,10237279,136,CIRUGIA GASTROINTESTINAL,17,CALDAS
2008,19226691,480,OFTALMOLOGIA,11,BOGOTA
2008,72137692,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2008,19381427,521,OTORRINOLARINGOLOGIA,50,META
2008,17179188,480,OFTALMOLOGIA,68,SANTANDER
2008,32508057,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,8274223,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16609461,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,19225332,137,CIRUGIA GENERAL,11,BOGOTA
2008,79370326,143,CIRUGIA PLASTICA,11,BOGOTA
2008,79142637,160,COLOPROCTOLOGIA,11,BOGOTA
2008,30563506,151,CIRUGIA VASCULAR PERIFERICA,76,VALLE DEL CAUCA
2008,43092070,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,9074037,341,GINECOLOGIA Y OBSTETRICIA,13,BOLIVAR
2008,15251830,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,70562541,750,UROLOGIA,05,ANTIOQUIA
2008,71622813,120,CARDIOLOGIA,05,ANTIOQUIA
2008,80418242,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,31226273,344,GINECOLOGIA,76,VALLE DEL CAUCA
2008,45487079,521,OTORRINOLARINGOLOGIA,13,BOLIVAR
2008,16764825,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,32695103,200,DERMATOLOGIA,11,BOGOTA
2008,43554279,200,DERMATOLOGIA,05,ANTIOQUIA
2008,35456454,133,CIRUGIA DE LA MANO,11,BOGOTA
2008,3795456,200,DERMATOLOGIA,05,ANTIOQUIA
2008,70088202,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,19498050,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2008,41509615,200,DERMATOLOGIA,50,META
2008,71394225,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,80407880,138,CIRUGIA MAXILOFACIAL,05,ANTIOQUIA
2008,70128240,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,13834438,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2008,79487398,137,CIRUGIA GENERAL,11,BOGOTA
2008,16450997,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2008,32542347,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,70550783,137,CIRUGIA GENERAL,05,ANTIOQUIA
2008,19489973,137,CIRUGIA GENERAL,54,N. DE SANTANDER
2008,42972069,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,14985631,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,6768097,200,DERMATOLOGIA,05,ANTIOQUIA
2008,98547830,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,9089692,521,OTORRINOLARINGOLOGIA,13,BOLIVAR
2008,70075635,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,8754867,750,UROLOGIA,08,ATLANTICO
2008,4605824,133,CIRUGIA DE LA MANO,05,ANTIOQUIA
2008,16724603,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,3310893,200,DERMATOLOGIA,05,ANTIOQUIA
2008,15531163,200,DERMATOLOGIA,05,ANTIOQUIA
2008,16656567,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,71687465,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,98553010,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,8220377,343,GINECOLOGIA Y ENDOCRINOLOGIA,05,ANTIOQUIA
2008,19469498,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16703018,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,14952822,151,CIRUGIA VASCULAR PERIFERICA,76,VALLE DEL CAUCA
2008,14235115,440,NEUROCIRUGIA,76,VALLE DEL CAUCA
2008,37230572,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2008,19381190,750,UROLOGIA,08,ATLANTICO
2008,10105100,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,16271987,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,91250574,514,ORTOPEDIA Y TRAUMATOLOGIA,68,SANTANDER
2008,24329158,480,OFTALMOLOGIA,17,CALDAS
2008,10217980,341,GINECOLOGIA Y OBSTETRICIA,17,CALDAS
2008,70094272,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,51702638,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,16620693,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2008,8270641,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,98541227,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,42894675,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,71636154,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,10217154,514,ORTOPEDIA Y TRAUMATOLOGIA,17,CALDAS
2008,42969686,750,UROLOGIA,05,ANTIOQUIA
2008,8279318,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,16612802,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,79143156,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2008,8533914,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,14436380,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,16673063,516,ORTOPEDIA Y CIRUGIA ARTROSCOPICA,76,VALLE DEL CAUCA
2008,16269674,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,17142491,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,19186921,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2008,16283450,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2008,16351129,480,OFTALMOLOGIA,66,RISARALDA
2008,19072502,465,VASCULAR PERIFERICO,11,BOGOTA
2008,71664405,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,05,ANTIOQUIA
2008,19368896,341,GINECOLOGIA Y OBSTETRICIA,13,BOLIVAR
2008,98548726,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,17053707,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,19220421,341,GINECOLOGIA Y OBSTETRICIA,99,VICHADA
2008,71664082,750,UROLOGIA,05,ANTIOQUIA
2008,8682015,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2008,10517514,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2008,94307944,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,70102227,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,70118727,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,9080577,750,UROLOGIA,13,BOLIVAR
2008,7554943,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,14877000,136,CIRUGIA GASTROINTESTINAL,76,VALLE DEL CAUCA
2008,16270178,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,91202333,750,UROLOGIA,68,SANTANDER
2008,71675943,134,CIRUGIA DEL TORAX,05,ANTIOQUIA
2008,70563277,750,UROLOGIA,05,ANTIOQUIA
2008,31147794,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,31241467,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,43556614,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,91202151,200,DERMATOLOGIA,11,BOGOTA
2008,42865654,200,DERMATOLOGIA,05,ANTIOQUIA
2008,15346981,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,32395889,200,DERMATOLOGIA,05,ANTIOQUIA
2008,70554128,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,13439059,137,CIRUGIA GENERAL,54,N. DE SANTANDER
2008,32639343,480,OFTALMOLOGIA,08,ATLANTICO
2008,70566292,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,9522764,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,34959252,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,6881288,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,89004608,514,ORTOPEDIA Y TRAUMATOLOGIA,63,QUINDIO
2008,70103954,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,14227764,137,CIRUGIA GENERAL,73,TOLIMA
2008,71620829,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2008,70551501,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,32462149,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2008,70568213,480,OFTALMOLOGIA,05,ANTIOQUIA
2008,14932910,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2008,70563663,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2008,16610213,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2008,8211053,200,DERMATOLOGIA,05,ANTIOQUIA
2008,31169008,200,DERMATOLOGIA,76,VALLE DEL CAUCA
2008,16452099,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2008,41677445,200,DERMATOLOGIA,11,BOGOTA
2008,6582034,750,UROLOGIA,05,ANTIOQUIA
2008,8690523,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2008,16668753,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2008,14974933,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2008,7549332,750,UROLOGIA,05,ANTIOQUIA
2008,19073192,480,OFTALMOLOGIA,11,BOGOTA
2008,3744932,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2008,10091171,480,OFTALMOLOGIA,05,ANTIOQUIA
