index,doc_code,spec_code,spec_es,spec_en,year,n_visits,n_surgeries,n_patients,c_visit,c_surgery,dep_code,department
295,43721086,200,dermatologia,dermatology,2008,244,39,197,27.8,131.16,5,antioquia
296,43727208,200,dermatologia,dermatology,2008,130,16,111,27.8,131.16,5,antioquia
297,43728943,200,dermatologia,dermatology,2008,356,51,265,27.8,131.16,5,antioquia
298,43731193,200,dermatologia,dermatology,2008,480,43,339,27.8,131.16,5,antioquia
299,43733221,200,dermatologia,dermatology,2008,336,26,243,27.8,131.16,5,antioquia
300,43735058,200,dermatologia,dermatology,2008,420,19,294,27.8,131.16,5,antioquia
301,45434899,200,dermatologia,dermatology,2008,235,65,181,27.8,131.16,8,atlantico
302,45453256,200,dermatologia,dermatology,2008,35,7,27,27.8,131.16,13,bolivar
303,45457034,200,dermatologia,dermatology,2008,115,15,108,27.8,131.16,54,n. de santander
304,45505024,200,dermatologia,dermatology,2008,142,29,108,27.8,131.16,13,bolivar
305,41585372,200,dermatologia,dermatology,2008,28,2,21,27.8,131.16,11,bogota
306,5083423,200,dermatologia,dermatology,2008,6,2,5,27.8,131.16,5,antioquia
307,51646498,200,dermatologia,dermatology,2008,166,10,112,27.8,131.16,11,bogota
308,51665838,200,dermatologia,dermatology,2008,161,12,137,27.8,131.16,11,bogota
309,51688176,200,dermatologia,dermatology,2008,108,14,75,27.8,131.16,76,valle del cauca
310,51716640,200,dermatologia,dermatology,2008,514,46,341,27.8,131.16,76,valle del cauca
311,51773561,200,dermatologia,dermatology,2008,58,13,46,27.8,131.16,68,santander
312,51859897,200,dermatologia,dermatology,2008,212,13,149,27.8,131.16,76,valle del cauca
313,52008621,200,dermatologia,dermatology,2008,33,6,22,27.8,131.16,11,bogota
314,52150005,200,dermatologia,dermatology,2008,14,3,15,27.8,131.16,11,bogota
315,52265784,200,dermatologia,dermatology,2008,14,1,10,27.8,131.16,52,nariño
316,43558194,200,dermatologia,dermatology,2008,148,5,107,27.8,131.16,5,antioquia
317,503547,200,dermatologia,dermatology,2008,172,2,149,27.8,131.16,5,antioquia
318,43554279,200,dermatologia,dermatology,2008,772,86,564,27.8,131.16,5,antioquia
319,43522888,200,dermatologia,dermatology,2008,108,16,91,27.8,131.16,11,bogota
320,41677445,200,dermatologia,dermatology,2008,106,10,61,27.8,131.16,11,bogota
321,41713085,200,dermatologia,dermatology,2008,36,3,32,27.8,131.16,66,risaralda
322,42775950,200,dermatologia,dermatology,2008,770,69,634,27.8,131.16,5,antioquia
323,42821493,200,dermatologia,dermatology,2008,677,24,468,27.8,131.16,5,antioquia
324,42823141,200,dermatologia,dermatology,2008,68,14,55,27.8,131.16,66,risaralda
325,42865654,200,dermatologia,dermatology,2008,294,29,224,27.8,131.16,5,antioquia
326,42868932,200,dermatologia,dermatology,2008,494,136,411,27.8,131.16,5,antioquia
327,42881981,200,dermatologia,dermatology,2008,198,122,123,27.8,131.16,5,antioquia
328,42882604,200,dermatologia,dermatology,2008,445,61,353,27.8,131.16,5,antioquia
329,42888101,200,dermatologia,dermatology,2008,401,72,300,27.8,131.16,5,antioquia
330,42890107,200,dermatologia,dermatology,2008,429,30,332,27.8,131.16,5,antioquia
331,42891653,200,dermatologia,dermatology,2008,61,20,48,27.8,131.16,5,antioquia
332,42898456,200,dermatologia,dermatology,2008,453,55,356,27.8,131.16,5,antioquia
333,42966940,200,dermatologia,dermatology,2008,395,105,319,27.8,131.16,5,antioquia
334,42982995,200,dermatologia,dermatology,2008,267,61,213,27.8,131.16,5,antioquia
335,43045426,200,dermatologia,dermatology,2008,274,42,210,27.8,131.16,5,antioquia
336,43066435,200,dermatologia,dermatology,2008,222,58,170,27.8,131.16,5,antioquia
337,43085910,200,dermatologia,dermatology,2008,253,38,210,27.8,131.16,5,antioquia
338,43097584,200,dermatologia,dermatology,2008,451,87,367,27.8,131.16,5,antioquia
339,43515009,200,dermatologia,dermatology,2008,341,57,294,27.8,131.16,5,antioquia
340,43516341,200,dermatologia,dermatology,2008,318,21,193,27.8,131.16,5,antioquia
341,57300348,200,dermatologia,dermatology,2008,45,4,37,27.8,131.16,54,n. de santander
342,43524975,200,dermatologia,dermatology,2008,504,31,362,27.8,131.16,5,antioquia
343,63345662,200,dermatologia,dermatology,2008,1,1,2,27.8,131.16,5,antioquia
344,64575356,200,dermatologia,dermatology,2008,15,5,13,27.8,131.16,70,sucre
345,80412124,200,dermatologia,dermatology,2008,15,1,14,27.8,131.16,11,bogota
346,80503253,200,dermatologia,dermatology,2008,109,29,99,27.8,131.16,13,bolivar
347,8211053,200,dermatologia,dermatology,2008,389,37,318,27.8,131.16,5,antioquia
348,8251476,200,dermatologia,dermatology,2008,472,58,372,27.8,131.16,5,antioquia
349,8305669,200,dermatologia,dermatology,2008,20,3,15,27.8,131.16,5,antioquia
350,8313955,200,dermatologia,dermatology,2008,253,49,200,27.8,131.16,5,antioquia
351,8667612,200,dermatologia,dermatology,2008,75,10,63,27.8,131.16,8,atlantico
352,8728452,200,dermatologia,dermatology,2008,87,11,56,27.8,131.16,8,atlantico
353,8731441,200,dermatologia,dermatology,2008,403,113,317,27.8,131.16,76,valle del cauca
354,8739875,200,dermatologia,dermatology,2008,94,15,58,27.8,131.16,8,atlantico
355,9037369,200,dermatologia,dermatology,2008,118,2,100,27.8,131.16,70,sucre
356,9074420,200,dermatologia,dermatology,2008,72,5,61,27.8,131.16,23,cordoba
357,9076732,200,dermatologia,dermatology,2008,209,38,165,27.8,131.16,8,atlantico
358,9092087,200,dermatologia,dermatology,2008,14,5,16,27.8,131.16,13,bolivar
359,91200400,200,dermatologia,dermatology,2008,40,7,30,27.8,131.16,68,santander
360,91202151,200,dermatologia,dermatology,2008,243,24,145,27.8,131.16,11,bogota
361,91220584,200,dermatologia,dermatology,2008,257,15,191,27.8,131.16,11,bogota
362,91299506,200,dermatologia,dermatology,2008,244,125,196,27.8,131.16,54,n. de santander
363,41509615,200,dermatologia,dermatology,2008,36,4,28,27.8,131.16,50,meta
364,9305517,200,dermatologia,dermatology,2008,220,37,174,27.8,131.16,11,bogota
365,98550145,200,dermatologia,dermatology,2008,411,80,308,27.8,131.16,76,valle del cauca
366,79568540,200,dermatologia,dermatology,2008,288,39,219,27.8,131.16,5,antioquia
367,79485642,200,dermatologia,dermatology,2008,50,12,32,27.8,131.16,11,bogota
368,79464457,200,dermatologia,dermatology,2008,204,11,142,27.8,131.16,5,antioquia
369,79346433,200,dermatologia,dermatology,2008,7,1,4,27.8,131.16,5,antioquia
370,6496556,200,dermatologia,dermatology,2008,47,12,38,27.8,131.16,5,antioquia
371,66764844,200,dermatologia,dermatology,2008,82,28,75,27.8,131.16,76,valle del cauca
372,66859548,200,dermatologia,dermatology,2008,138,27,116,27.8,131.16,76,valle del cauca
373,6768097,200,dermatologia,dermatology,2008,100,11,71,27.8,131.16,5,antioquia
374,70127368,200,dermatologia,dermatology,2008,378,73,333,27.8,131.16,5,antioquia
375,70557247,200,dermatologia,dermatology,2008,262,3,175,27.8,131.16,5,antioquia
376,70560798,200,dermatologia,dermatology,2008,133,9,127,27.8,131.16,5,antioquia
377,71578919,200,dermatologia,dermatology,2008,393,160,312,27.8,131.16,5,antioquia
378,71610323,200,dermatologia,dermatology,2008,541,41,448,27.8,131.16,5,antioquia
379,71635174,200,dermatologia,dermatology,2008,174,38,142,27.8,131.16,66,risaralda
380,60340320,200,dermatologia,dermatology,2008,75,7,57,27.8,131.16,5,antioquia
381,71653425,200,dermatologia,dermatology,2008,355,20,212,27.8,131.16,5,antioquia
382,73072498,200,dermatologia,dermatology,2008,211,45,160,27.8,131.16,13,bolivar
383,73088424,200,dermatologia,dermatology,2008,57,8,40,27.8,131.16,13,bolivar
384,73097470,200,dermatologia,dermatology,2008,198,32,145,27.8,131.16,13,bolivar
385,73104922,200,dermatologia,dermatology,2008,61,22,58,27.8,131.16,13,bolivar
386,73124611,200,dermatologia,dermatology,2008,168,29,144,27.8,131.16,13,bolivar
387,73139983,200,dermatologia,dermatology,2008,50,11,46,27.8,131.16,13,bolivar
388,73150068,200,dermatologia,dermatology,2008,32,7,20,27.8,131.16,5,antioquia
389,7552224,200,dermatologia,dermatology,2008,22,6,23,27.8,131.16,5,antioquia
390,79154010,200,dermatologia,dermatology,2008,57,1,29,27.8,131.16,11,bogota
391,79307971,200,dermatologia,dermatology,2008,102,23,94,27.8,131.16,68,santander
392,71694707,200,dermatologia,dermatology,2008,1200,71,877,27.8,131.16,5,antioquia
393,41494895,200,dermatologia,dermatology,2008,692,174,479,27.8,131.16,76,valle del cauca
394,24369240,200,dermatologia,dermatology,2008,8,4,7,27.8,131.16,17,caldas
395,39777322,200,dermatologia,dermatology,2008,59,3,48,27.8,131.16,11,bogota
396,18387039,200,dermatologia,dermatology,2008,51,9,46,27.8,131.16,63,quindio
397,19108331,200,dermatologia,dermatology,2008,44,3,36,27.8,131.16,11,bogota
398,19291337,200,dermatologia,dermatology,2008,32,8,28,27.8,131.16,5,antioquia
399,19474887,200,dermatologia,dermatology,2008,80,13,61,27.8,131.16,11,bogota
400,4003058,200,dermatologia,dermatology,2008,37,8,35,27.8,131.16,5,antioquia
401,19610580,200,dermatologia,dermatology,2008,6,1,6,27.8,131.16,8,atlantico
402,21070680,200,dermatologia,dermatology,2008,138,10,108,27.8,131.16,11,bogota
403,21353139,200,dermatologia,dermatology,2008,130,35,96,27.8,131.16,5,antioquia
404,22578973,200,dermatologia,dermatology,2008,56,3,46,27.8,131.16,8,atlantico
405,16760304,200,dermatologia,dermatology,2008,30,4,31,27.8,131.16,76,valle del cauca
406,24325072,200,dermatologia,dermatology,2008,205,38,173,27.8,131.16,17,caldas
407,29305642,200,dermatologia,dermatology,2008,167,31,131,27.8,131.16,76,valle del cauca
408,30281070,200,dermatologia,dermatology,2008,215,2,177,27.8,131.16,63,quindio
409,30288381,200,dermatologia,dermatology,2008,17,4,16,27.8,131.16,17,caldas
410,30288710,200,dermatologia,dermatology,2008,228,33,193,27.8,131.16,17,caldas
411,30560604,200,dermatologia,dermatology,2008,11,1,11,27.8,131.16,70,sucre
412,30647557,200,dermatologia,dermatology,2008,33,4,30,27.8,131.16,23,cordoba
413,30769946,200,dermatologia,dermatology,2008,136,17,88,27.8,131.16,66,risaralda
414,31147794,200,dermatologia,dermatology,2008,351,35,268,27.8,131.16,76,valle del cauca
415,31151590,200,dermatologia,dermatology,2008,113,38,90,27.8,131.16,76,valle del cauca
416,26759488,200,dermatologia,dermatology,2008,15,6,14,27.8,131.16,20,cesar
417,16752063,200,dermatologia,dermatology,2008,386,61,317,27.8,131.16,76,valle del cauca
418,16693159,200,dermatologia,dermatology,2008,326,52,246,27.8,131.16,66,risaralda
419,16676164,200,dermatologia,dermatology,2008,70,9,55,27.8,131.16,76,valle del cauca
420,10216654,200,dermatologia,dermatology,2008,38,5,36,27.8,131.16,66,risaralda
421,10240772,200,dermatologia,dermatology,2008,57,8,69,27.8,131.16,17,caldas
422,10249091,200,dermatologia,dermatology,2008,17,4,16,27.8,131.16,17,caldas
423,10251555,200,dermatologia,dermatology,2008,149,28,122,27.8,131.16,17,caldas
424,10278122,200,dermatologia,dermatology,2008,96,3,73,27.8,131.16,17,caldas
425,10517612,200,dermatologia,dermatology,2008,86,8,76,27.8,131.16,5,antioquia
426,12126734,200,dermatologia,dermatology,2008,30,7,30,27.8,131.16,41,huila
427,12532588,200,dermatologia,dermatology,2008,4,1,4,27.8,131.16,5,antioquia
428,13235631,200,dermatologia,dermatology,2008,21,7,20,27.8,131.16,73,tolima
429,13351145,200,dermatologia,dermatology,2008,38,9,33,27.8,131.16,68,santander
430,13816730,200,dermatologia,dermatology,2008,35,6,32,27.8,131.16,68,santander
431,14224648,200,dermatologia,dermatology,2008,106,14,94,27.8,131.16,73,tolima
432,14877852,200,dermatologia,dermatology,2008,13,5,11,27.8,131.16,76,valle del cauca
433,14985631,200,dermatologia,dermatology,2008,381,42,314,27.8,131.16,76,valle del cauca
434,15039480,200,dermatologia,dermatology,2008,183,29,153,27.8,131.16,5,antioquia
435,15531163,200,dermatologia,dermatology,2008,727,78,526,27.8,131.16,5,antioquia
436,16236672,200,dermatologia,dermatology,2008,2,1,3,27.8,131.16,5,antioquia
437,16352871,200,dermatologia,dermatology,2008,64,12,56,27.8,131.16,76,valle del cauca
438,16607090,200,dermatologia,dermatology,2008,163,41,97,27.8,131.16,76,valle del cauca
439,16609532,200,dermatologia,dermatology,2008,116,33,66,27.8,131.16,76,valle del cauca
440,16645787,200,dermatologia,dermatology,2008,4,3,5,27.8,131.16,76,valle del cauca
441,31165947,200,dermatologia,dermatology,2008,52,15,47,27.8,131.16,76,valle del cauca
442,31169008,200,dermatologia,dermatology,2008,539,51,432,27.8,131.16,76,valle del cauca
443,19488514,200,dermatologia,dermatology,2008,222,12,196,27.8,131.16,54,n. de santander
444,31418638,200,dermatologia,dermatology,2008,88,19,75,27.8,131.16,76,valle del cauca
445,32674077,200,dermatologia,dermatology,2008,1,1,1,27.8,131.16,5,antioquia
446,32695103,200,dermatologia,dermatology,2008,134,15,105,27.8,131.16,11,bogota
447,32702614,200,dermatologia,dermatology,2008,229,52,164,27.8,131.16,8,atlantico
448,32739477,200,dermatologia,dermatology,2008,18,6,14,27.8,131.16,8,atlantico
449,3310893,200,dermatologia,dermatology,2008,233,25,184,27.8,131.16,5,antioquia
450,33151413,200,dermatologia,dermatology,2008,19,3,18,27.8,131.16,13,bolivar
451,3332038,200,dermatologia,dermatology,2008,29,4,25,27.8,131.16,5,antioquia
452,34533194,200,dermatologia,dermatology,2008,56,4,36,27.8,131.16,66,risaralda
453,34959252,200,dermatologia,dermatology,2008,103,10,67,27.8,131.16,76,valle del cauca
454,34966500,200,dermatologia,dermatology,2008,403,34,234,27.8,131.16,8,atlantico
455,35466060,200,dermatologia,dermatology,2008,140,18,101,27.8,131.16,11,bogota
456,35469359,200,dermatologia,dermatology,2008,102,5,77,27.8,131.16,11,bogota
457,35469513,200,dermatologia,dermatology,2008,177,5,136,27.8,131.16,11,bogota
458,36538728,200,dermatologia,dermatology,2008,43,1,31,27.8,131.16,47,magdalena
459,37825401,200,dermatologia,dermatology,2008,221,17,180,27.8,131.16,5,antioquia
460,31396903,200,dermatologia,dermatology,2008,92,36,84,27.8,131.16,66,risaralda
461,38436904,200,dermatologia,dermatology,2008,271,42,232,27.8,131.16,76,valle del cauca
462,38868539,200,dermatologia,dermatology,2008,110,47,82,27.8,131.16,76,valle del cauca
463,3934131,200,dermatologia,dermatology,2008,27,7,22,27.8,131.16,5,antioquia
464,39682468,200,dermatologia,dermatology,2008,50,6,44,27.8,131.16,73,tolima
465,39686355,200,dermatologia,dermatology,2008,7,2,6,27.8,131.16,5,antioquia
466,32667784,200,dermatologia,dermatology,2008,22,3,17,27.8,131.16,5,antioquia
467,32659430,200,dermatologia,dermatology,2008,339,71,261,27.8,131.16,8,atlantico
468,3795456,200,dermatologia,dermatology,2008,9,1,6,27.8,131.16,5,antioquia
469,32655979,200,dermatologia,dermatology,2008,10,2,9,27.8,131.16,20,cesar
470,31839645,200,dermatologia,dermatology,2008,11,4,13,27.8,131.16,76,valle del cauca
471,31851791,200,dermatologia,dermatology,2008,219,88,196,27.8,131.16,76,valle del cauca
472,31852287,200,dermatologia,dermatology,2008,227,18,150,27.8,131.16,76,valle del cauca
473,31872165,200,dermatologia,dermatology,2008,113,36,93,27.8,131.16,76,valle del cauca
474,31879146,200,dermatologia,dermatology,2008,300,56,213,27.8,131.16,76,valle del cauca
475,31932678,200,dermatologia,dermatology,2008,143,23,105,27.8,131.16,76,valle del cauca
476,31969752,200,dermatologia,dermatology,2008,43,6,31,27.8,131.16,76,valle del cauca
477,31984399,200,dermatologia,dermatology,2008,140,31,93,27.8,131.16,76,valle del cauca
478,3228413,200,dermatologia,dermatology,2008,124,9,101,27.8,131.16,5,antioquia
479,32656086,200,dermatologia,dermatology,2008,452,79,342,27.8,131.16,8,atlantico
480,32079902,200,dermatologia,dermatology,2008,269,19,220,27.8,131.16,5,antioquia
481,32395889,200,dermatologia,dermatology,2008,1011,99,745,27.8,131.16,5,antioquia
482,32448616,200,dermatologia,dermatology,2008,444,70,349,27.8,131.16,11,bogota
483,32462256,200,dermatologia,dermatology,2008,260,6,197,27.8,131.16,5,antioquia
484,32477453,200,dermatologia,dermatology,2008,236,48,205,27.8,131.16,5,antioquia
485,32490181,200,dermatologia,dermatology,2008,274,19,243,27.8,131.16,5,antioquia
486,32527780,200,dermatologia,dermatology,2008,46,8,44,27.8,131.16,5,antioquia
487,32532772,200,dermatologia,dermatology,2008,207,38,187,27.8,131.16,5,antioquia
488,32606203,200,dermatologia,dermatology,2008,42,3,25,27.8,131.16,8,atlantico
489,32620350,200,dermatologia,dermatology,2008,31,6,31,27.8,131.16,8,atlantico
490,32331396,200,dermatologia,dermatology,2008,586,33,378,27.8,131.16,5,antioquia
491,80410654,201,dermatologia oncologica,oncological dermatology,2008,13,1,9,25.16,73.06,50,meta
492,12723379,201,dermatologia oncologica,oncological dermatology,2008,4,4,7,25.16,73.06,20,cesar
493,22428983,202,dermatologia pediatrica,pediatric dermatology,2008,62,9,54,20.91,65.06,8,atlantico
494,6886505,211,cardiologia electrofisiologia,electrophysiology cardiology,2008,70,6,61,25.24,43.07,5,antioquia
495,3764288,211,cardiologia electrofisiologia,electrophysiology cardiology,2008,7,4,10,25.24,43.07,5,antioquia
496,79506231,212,cuidado paleativo y dolor,palliative care and pain,2008,26,9,21,28.35,104.86,11,bogota
497,17097549,240,endocrinologia,endocrinology,2008,99,5,64,31.11,307.07,76,valle del cauca
498,16632800,240,endocrinologia,endocrinology,2008,91,8,49,31.11,307.07,76,valle del cauca
499,71639089,241,endocrinologia pediatrica,pediatric endocrinology,2008,617,2,406,27.36,79.3,5,antioquia
500,98542751,280,estomatologia pediatrica,pediatric stomatology,2008,19,5,18,24.31,80.11,5,antioquia
501,71578969,310,gastroenterologia,gastroenterology,2008,336,4,226,27.0,261.78,11,bogota
502,92498172,310,gastroenterologia,gastroenterology,2008,121,8,145,27.0,261.78,8,atlantico
503,8689964,310,gastroenterologia,gastroenterology,2008,134,4,149,27.0,261.78,8,atlantico
504,8231420,310,gastroenterologia,gastroenterology,2008,338,1,322,27.0,261.78,5,antioquia
505,79569554,310,gastroenterologia,gastroenterology,2008,282,1,222,27.0,261.78,5,antioquia
506,71604098,310,gastroenterologia,gastroenterology,2008,190,3,138,27.0,261.78,5,antioquia
507,6884333,310,gastroenterologia,gastroenterology,2008,36,2,35,27.0,261.78,5,antioquia
508,3744932,310,gastroenterologia,gastroenterology,2008,64,6,65,27.0,261.78,5,antioquia
509,19078902,310,gastroenterologia,gastroenterology,2008,57,2,48,27.0,261.78,8,atlantico
